100100	RECESSIVE
100300	DOMINANT
100800	DOMINANT
101000	DOMINANT
101200	DOMINANT
101400	DOMINANT
101600	DOMINANT
101800	DOMINANT
101900	DOMINANT
102200	UNKNOWN
102370	DOMINANT
102500	DOMINANT
102530	RECESSIVE
102700	RECESSIVE
102900	DOMINANT
103050	RECESSIVE
103285	DOMINANT
103470	DOMINANT
103500	DOMINANT
103580	DOMINANT
103780	UNKNOWN
103900	DOMINANT
104100	DOMINANT
104200	DOMINANT
104290	DOMINANT
104300	DOMINANT
104310	DOMINANT
104500	DOMINANT
104510	DOMINANT
104530	DOMINANT
105120	DOMINANT
105150	DOMINANT
105200	DOMINANT
105210	DOMINANT
105250	DOMINANT
105400	DOMINANT
105500	DOMINANT
105550	DOMINANT
105650	DOMINANT
105830	UNKNOWN
106100	DOMINANT
106190	RECESSIVE
106210	DOMINANT
106260	DOMINANT
106300	UNKNOWN
106600	DOMINANT
107250	DOMINANT
107480	DOMINANT
107600	DOMINANT
107970	DOMINANT
108010	DOMINANT
108120	DOMINANT
108145	DOMINANT
108300	DOMINANT
108500	DOMINANT
108600	DOMINANT
108720	DOMINANT
108721	DOMINANT
108770	DOMINANT
108900	DOMINANT
108985	DOMINANT
109150	DOMINANT
109400	DOMINANT
109730	DOMINANT
109800	UNKNOWN
110100	DOMINANT
110450	UNKNOWN
110500	UNKNOWN
110700	DOMINANT
110800	DOMINANT
110900	UNKNOWN
111000	UNKNOWN
111150	UNKNOWN
111200	UNKNOWN
111250	UNKNOWN
111380	UNKNOWN
111400	UNKNOWN
111600	UNKNOWN
111620	UNKNOWN
111690	UNKNOWN
111750	UNKNOWN
112010	UNKNOWN
112050	UNKNOWN
112100	UNKNOWN
112240	DOMINANT
112250	DOMINANT
112310	DOMINANT
112410	DOMINANT
112500	DOMINANT
112600	DOMINANT
113000	DOMINANT
113100	DOMINANT
113200	DOMINANT
113300	DOMINANT
113500	DOMINANT
113620	DOMINANT
113650	DOMINANT
113750	RECESSIVE
113800	DOMINANT
113900	DOMINANT
113970	UNKNOWN
114000	DOMINANT
114290	DOMINANT
114300	DOMINANT
114480	UNKNOWN
114500	UNKNOWN
114550	UNKNOWN
114900	DOMINANT
115080	DOMINANT
115150	DOMINANT
115195	DOMINANT
115196	DOMINANT
115197	DOMINANT
115200	DOMINANT
115210	DOMINANT
115300	DOMINANT
115310	DOMINANT
115430	DOMINANT
115700	DOMINANT
115900	DOMINANT
116100	DOMINANT
116200	DOMINANT
116300	DOMINANT
116400	DOMINANT
116600	DOMINANT
116700	RECESSIVE
116800	DOMINANT
116860	DOMINANT
116920	RECESSIVE
117000	DOMINANT
117210	DOMINANT
117300	DOMINANT
117360	DOMINANT
117550	DOMINANT
117650	DOMINANT
117800	DOMINANT
118100	DOMINANT
118200	DOMINANT
118210	DOMINANT
118220	DOMINANT
118300	DOMINANT
118400	DOMINANT
118450	DOMINANT
118600	DOMINANT
118700	DOMINANT
118800	DOMINANT
119300	DOMINANT
119500	DOMINANT
119600	DOMINANT
119800	DOMINANT
119900	RECESSIVE
120080	UNKNOWN
120100	DOMINANT
120200	DOMINANT
120330	DOMINANT
120430	DOMINANT
120433	DOMINANT
120435	DOMINANT
120790	DOMINANT
120970	DOMINANT
121050	DOMINANT
121200	DOMINANT
121201	DOMINANT
121300	DOMINANT
121800	DOMINANT
121820	DOMINANT
121850	DOMINANT
121900	DOMINANT
122000	DOMINANT
122100	DOMINANT
122200	DOMINANT
122400	DOMINANT
122470	DOMINANT
122600	DOMINANT
122700	DOMINANT
122860	DOMINANT
122880	DOMINANT
123000	DOMINANT
123100	DOMINANT
123150	DOMINANT
123320	DOMINANT
123400	DOMINANT
123500	DOMINANT
123700	DOMINANT
123790	DOMINANT
124000	RECESSIVE
124200	DOMINANT
124480	DOMINANT
124500	DOMINANT
124900	DOMINANT
125250	DOMINANT
125310	DOMINANT
125350	DOMINANT
125370	DOMINANT
125400	RECESSIVE
125420	DOMINANT
125490	DOMINANT
125500	DOMINANT
125595	DOMINANT
125630	DOMINANT
125700	DOMINANT
125800	DOMINANT
125850	DOMINANT
125851	DOMINANT
125852	DOMINANT
125853	DOMINANT
126200	UNKNOWN
126600	DOMINANT
126700	DOMINANT
127000	DOMINANT
127300	DOMINANT
127400	DOMINANT
127550	DOMINANT
127700	DOMINANT
127750	DOMINANT
128100	DOMINANT
128101	DOMINANT
128200	DOMINANT
128230	DOMINANT
128235	DOMINANT
129400	DOMINANT
129490	DOMINANT
129500	DOMINANT
129600	DOMINANT
130000	DOMINANT
130050	DOMINANT
130060	DOMINANT
130070	RECESSIVE
130600	DOMINANT
130650	DOMINANT
130720	DOMINANT
130900	DOMINANT
131100	DOMINANT
131300	DOMINANT
131440	DOMINANT
131705	DOMINANT
131750	DOMINANT
131760	DOMINANT
131800	DOMINANT
131850	DOMINANT
131900	DOMINANT
131950	DOMINANT
131960	DOMINANT
132000	DOMINANT
132400	DOMINANT
132450	DOMINANT
132600	UNKNOWN
132700	DOMINANT
132800	DOMINANT
132900	DOMINANT
133020	DOMINANT
133100	UNKNOWN
133190	DOMINANT
133200	DOMINANT
133239	UNKNOWN
133540	RECESSIVE
133700	DOMINANT
133701	DOMINANT
133780	DOMINANT
134610	DOMINANT
135100	DOMINANT
135150	DOMINANT
135290	DOMINANT
135300	DOMINANT
135500	DOMINANT
135700	DOMINANT
135750	DOMINANT
135900	DOMINANT
136000	DOMINANT
136120	RECESSIVE
136140	DOMINANT
136520	DOMINANT
136550	DOMINANT
136630	DOMINANT
136680	DOMINANT
136760	RECESSIVE
136800	DOMINANT
136880	DOMINANT
136900	DOMINANT
137200	RECESSIVE
137215	UNKNOWN
137245	UNKNOWN
137440	DOMINANT
137550	UNKNOWN
137600	DOMINANT
137750	DOMINANT
137760	DOMINANT
137800	UNKNOWN
137920	DOMINANT
137940	DOMINANT
138000	DOMINANT
138500	DOMINANT
138800	DOMINANT
138900	DOMINANT
139090	RECESSIVE
139210	DOMINANT
139300	DOMINANT
139393	DOMINANT
140000	DOMINANT
140350	DOMINANT
140600	DOMINANT
140700	DOMINANT
141200	DOMINANT
141500	DOMINANT
141749	DOMINANT
142330	UNKNOWN
142623	DOMINANT
142669	DOMINANT
142680	DOMINANT
142690	DOMINANT
142900	DOMINANT
142945	DOMINANT
142946	DOMINANT
143095	RECESSIVE
143100	DOMINANT
143200	DOMINANT
143400	DOMINANT
143465	DOMINANT
143470	DOMINANT
143500	RECESSIVE
143860	RECESSIVE
143870	DOMINANT
143880	RECESSIVE
143890	DOMINANT
144010	DOMINANT
144200	DOMINANT
144250	DOMINANT
144650	DOMINANT
144700	UNKNOWN
144750	DOMINANT
145000	DOMINANT
145001	DOMINANT
145250	DOMINANT
145410	DOMINANT
145500	UNKNOWN
145600	DOMINANT
145650	DOMINANT
145680	DOMINANT
145750	DOMINANT
145900	DOMINANT
145980	DOMINANT
145981	DOMINANT
146000	DOMINANT
146110	RECESSIVE
146200	DOMINANT
146255	DOMINANT
146300	DOMINANT
146500	DOMINANT
146510	DOMINANT
146520	DOMINANT
146550	DOMINANT
146590	DOMINANT
146700	DOMINANT
146800	DOMINANT
147050	DOMINANT
147060	DOMINANT
147250	DOMINANT
147480	DOMINANT
147750	DOMINANT
147891	DOMINANT
147920	DOMINANT
147950	DOMINANT
148000	DOMINANT
148050	DOMINANT
148190	DOMINANT
148210	DOMINANT
148300	DOMINANT
148350	DOMINANT
148500	DOMINANT
148600	DOMINANT
148700	DOMINANT
148820	DOMINANT
149200	DOMINANT
149400	DOMINANT
149700	RECESSIVE
149730	DOMINANT
150250	DOMINANT
150400	DOMINANT
150600	DOMINANT
150699	UNKNOWN
150800	DOMINANT
151050	DOMINANT
151100	DOMINANT
151210	DOMINANT
151600	DOMINANT
151623	DOMINANT
151660	DOMINANT
152700	DOMINANT
152950	DOMINANT
153100	DOMINANT
153400	DOMINANT
153480	DOMINANT
153550	UNKNOWN
153640	DOMINANT
153650	DOMINANT
153670	DOMINANT
153700	DOMINANT
153800	DOMINANT
154020	DOMINANT
154400	DOMINANT
154500	DOMINANT
154700	DOMINANT
154780	DOMINANT
155100	DOMINANT
155240	DOMINANT
155255	UNKNOWN
155310	DOMINANT
155601	DOMINANT
155755	DOMINANT
156200	DOMINANT
156240	UNKNOWN
156250	DOMINANT
156400	DOMINANT
156500	DOMINANT
156510	DOMINANT
156530	DOMINANT
156550	DOMINANT
156610	DOMINANT
157170	DOMINANT
157600	DOMINANT
157640	DOMINANT
157800	DOMINANT
158000	DOMINANT
158300	DOMINANT
158320	DOMINANT
158330	DOMINANT
158350	DOMINANT
158580	DOMINANT
158590	DOMINANT
158600	DOMINANT
158810	DOMINANT
158901	UNKNOWN
159000	DOMINANT
159001	DOMINANT
159550	DOMINANT
159900	DOMINANT
159950	RECESSIVE
160120	DOMINANT
160150	DOMINANT
160500	DOMINANT
160565	DOMINANT
160800	DOMINANT
160900	DOMINANT
160980	DOMINANT
161000	DOMINANT
161200	DOMINANT
161400	DOMINANT
161800	DOMINANT
162000	DOMINANT
162091	DOMINANT
162100	DOMINANT
162200	DOMINANT
162210	DOMINANT
162300	DOMINANT
162350	DOMINANT
162400	DOMINANT
162500	DOMINANT
162800	DOMINANT
162900	UNKNOWN
163000	UNKNOWN
163200	UNKNOWN
163500	DOMINANT
163800	DOMINANT
163950	DOMINANT
164200	DOMINANT
164230	DOMINANT
164280	DOMINANT
164300	DOMINANT
164400	DOMINANT
164500	DOMINANT
165300	DOMINANT
165500	DOMINANT
165550	DOMINANT
165720	UNKNOWN
165800	DOMINANT
166200	DOMINANT
166210	DOMINANT
166220	DOMINANT
166250	DOMINANT
166260	DOMINANT
166300	DOMINANT
166350	DOMINANT
166600	DOMINANT
166700	DOMINANT
166710	DOMINANT
166780	DOMINANT
166900	DOMINANT
167000	UNKNOWN
167030	RECESSIVE
167200	DOMINANT
167210	DOMINANT
167250	DOMINANT
167320	DOMINANT
167400	DOMINANT
167800	DOMINANT
168000	DOMINANT
168300	DOMINANT
168400	DOMINANT
168500	DOMINANT
168550	DOMINANT
168600	UNKNOWN
168601	DOMINANT
168605	DOMINANT
169100	DOMINANT
169150	DOMINANT
169400	DOMINANT
169500	DOMINANT
169600	DOMINANT
170100	RECESSIVE
170390	DOMINANT
170400	DOMINANT
170500	DOMINANT
170650	RECESSIVE
171200	DOMINANT
171300	DOMINANT
171400	DOMINANT
172700	DOMINANT
172800	DOMINANT
172870	DOMINANT
173100	DOMINANT
173200	DOMINANT
173600	DOMINANT
173650	RECESSIVE
173900	DOMINANT
174000	DOMINANT
174050	DOMINANT
174200	DOMINANT
174300	RECESSIVE
174500	DOMINANT
174700	DOMINANT
174800	UNKNOWN
174810	DOMINANT
174900	DOMINANT
175050	DOMINANT
175100	DOMINANT
175200	DOMINANT
175700	DOMINANT
175780	DOMINANT
175800	DOMINANT
175900	DOMINANT
176000	DOMINANT
176100	DOMINANT
176200	DOMINANT
176270	UNKNOWN
176305	DOMINANT
176400	DOMINANT
176410	UNKNOWN
176430	DOMINANT
176450	DOMINANT
176500	DOMINANT
176670	DOMINANT
176807	UNKNOWN
176860	DOMINANT
176920	UNKNOWN
177000	RECESSIVE
177170	DOMINANT
177200	DOMINANT
177650	DOMINANT
177735	DOMINANT
177820	DOMINANT
177850	DOMINANT
177900	UNKNOWN
178110	DOMINANT
178500	DOMINANT
178600	DOMINANT
179620	UNKNOWN
179800	DOMINANT
179850	DOMINANT
180000	DOMINANT
180100	DOMINANT
180104	DOMINANT
180105	DOMINANT
180200	DOMINANT
180295	UNKNOWN
180500	DOMINANT
180550	DOMINANT
180700	DOMINANT
180750	DOMINANT
180800	DOMINANT
180849	DOMINANT
180920	DOMINANT
181000	UNKNOWN
181030	UNKNOWN
181270	DOMINANT
181350	DOMINANT
181400	DOMINANT
181405	DOMINANT
181430	DOMINANT
181450	DOMINANT
181500	DOMINANT
182000	UNKNOWN
182170	DOMINANT
182212	DOMINANT
182230	DOMINANT
182250	DOMINANT
182290	DOMINANT
182410	RECESSIVE
182600	DOMINANT
182601	DOMINANT
182900	DOMINANT
182920	DOMINANT
182940	DOMINANT
182980	DOMINANT
183086	DOMINANT
183090	DOMINANT
183900	DOMINANT
184095	DOMINANT
184250	DOMINANT
184252	DOMINANT
184450	DOMINANT
184460	DOMINANT
184500	DOMINANT
184840	DOMINANT
184900	DOMINANT
185000	DOMINANT
185020	DOMINANT
185070	DOMINANT
185300	UNKNOWN
185500	DOMINANT
185800	DOMINANT
186000	DOMINANT
186100	DOMINANT
186200	DOMINANT
186300	DOMINANT
186500	DOMINANT
186550	DOMINANT
186570	DOMINANT
186580	DOMINANT
187300	DOMINANT
187500	DOMINANT
187600	DOMINANT
187601	DOMINANT
187800	DOMINANT
187900	DOMINANT
187950	UNKNOWN
188000	DOMINANT
188050	DOMINANT
188055	DOMINANT
188400	DOMINANT
188470	UNKNOWN
188550	DOMINANT
188570	DOMINANT
188580	UNKNOWN
188740	DOMINANT
188890	UNKNOWN
189500	DOMINANT
190300	DOMINANT
190320	DOMINANT
190330	RECESSIVE
190350	DOMINANT
190351	DOMINANT
190440	DOMINANT
190900	DOMINANT
191100	DOMINANT
191480	RECESSIVE
191830	RECESSIVE
191900	DOMINANT
192315	DOMINANT
192430	DOMINANT
192500	DOMINANT
192600	DOMINANT
192605	DOMINANT
192950	DOMINANT
193100	DOMINANT
193220	DOMINANT
193230	DOMINANT
193235	DOMINANT
193300	DOMINANT
193400	DOMINANT
193500	DOMINANT
193510	DOMINANT
193520	DOMINANT
193530	DOMINANT
193670	DOMINANT
193700	DOMINANT
193900	DOMINANT
194070	UNKNOWN
194071	DOMINANT
194080	DOMINANT
194200	DOMINANT
194300	DOMINANT
194380	DOMINANT
200100	RECESSIVE
200110	DOMINANT
200150	RECESSIVE
200500	RECESSIVE
200600	RECESSIVE
200610	DOMINANT
200700	RECESSIVE
200990	RECESSIVE
201000	RECESSIVE
201100	RECESSIVE
201250	RECESSIVE
201300	RECESSIVE
201400	RECESSIVE
201450	RECESSIVE
201470	RECESSIVE
201475	RECESSIVE
201710	RECESSIVE
201750	RECESSIVE
201810	RECESSIVE
201910	RECESSIVE
202010	RECESSIVE
202110	RECESSIVE
202200	RECESSIVE
202300	RECESSIVE
202370	RECESSIVE
202400	RECESSIVE
202650	DOMINANT
202700	DOMINANT
203100	RECESSIVE
203200	RECESSIVE
203290	RECESSIVE
203300	RECESSIVE
203400	RECESSIVE
203450	DOMINANT
203500	RECESSIVE
203655	RECESSIVE
203700	RECESSIVE
203750	RECESSIVE
203780	RECESSIVE
203800	RECESSIVE
204000	RECESSIVE
204100	RECESSIVE
204200	RECESSIVE
204300	RECESSIVE
204500	RECESSIVE
204650	RECESSIVE
204690	RECESSIVE
204700	RECESSIVE
204750	RECESSIVE
204870	RECESSIVE
205100	RECESSIVE
205400	RECESSIVE
205950	RECESSIVE
206100	RECESSIVE
206200	RECESSIVE
206700	UNKNOWN
206800	RECESSIVE
206900	DOMINANT
206920	RECESSIVE
207410	RECESSIVE
207750	RECESSIVE
207800	RECESSIVE
207900	RECESSIVE
208000	RECESSIVE
208050	RECESSIVE
208085	RECESSIVE
208150	RECESSIVE
208230	RECESSIVE
208250	RECESSIVE
208400	RECESSIVE
208530	RECESSIVE
208540	RECESSIVE
208550	RECESSIVE
208900	RECESSIVE
208920	RECESSIVE
209300	RECESSIVE
209500	RECESSIVE
209880	DOMINANT
209885	DOMINANT
209900	RECESSIVE
209920	RECESSIVE
209950	RECESSIVE
210000	RECESSIVE
210200	RECESSIVE
210210	RECESSIVE
210250	RECESSIVE
210370	RECESSIVE
210600	RECESSIVE
210710	RECESSIVE
210720	RECESSIVE
210750	RECESSIVE
210900	RECESSIVE
211180	RECESSIVE
211400	DOMINANT
211500	RECESSIVE
211530	RECESSIVE
211600	RECESSIVE
211750	RECESSIVE
211800	RECESSIVE
211900	RECESSIVE
211980	UNKNOWN
212050	RECESSIVE
212065	RECESSIVE
212066	RECESSIVE
212070	RECESSIVE
212112	DOMINANT
212138	RECESSIVE
212140	RECESSIVE
212350	RECESSIVE
212500	RECESSIVE
212550	RECESSIVE
212720	RECESSIVE
212750	RECESSIVE
212780	RECESSIVE
212840	RECESSIVE
213200	RECESSIVE
213300	RECESSIVE
213600	DOMINANT
213700	RECESSIVE
213980	RECESSIVE
214100	RECESSIVE
214110	RECESSIVE
214150	RECESSIVE
214300	RECESSIVE
214400	RECESSIVE
214450	RECESSIVE
214500	RECESSIVE
214700	RECESSIVE
214800	DOMINANT
214950	RECESSIVE
215045	RECESSIVE
215100	RECESSIVE
215140	RECESSIVE
215150	RECESSIVE
215300	RECESSIVE
215470	RECESSIVE
215600	RECESSIVE
215700	RECESSIVE
216340	RECESSIVE
216360	RECESSIVE
216400	RECESSIVE
216550	RECESSIVE
216820	RECESSIVE
216900	RECESSIVE
217000	RECESSIVE
217080	RECESSIVE
217085	RECESSIVE
217090	RECESSIVE
217095	UNKNOWN
217300	RECESSIVE
217400	RECESSIVE
217700	RECESSIVE
217800	RECESSIVE
218000	RECESSIVE
218030	RECESSIVE
218040	DOMINANT
218330	RECESSIVE
218340	RECESSIVE
218400	RECESSIVE
218600	RECESSIVE
218700	DOMINANT
218800	RECESSIVE
219000	RECESSIVE
219050	DOMINANT
219080	UNKNOWN
219090	RECESSIVE
219100	RECESSIVE
219150	RECESSIVE
219200	RECESSIVE
219500	RECESSIVE
219700	RECESSIVE
219730	RECESSIVE
219750	RECESSIVE
219800	RECESSIVE
219900	RECESSIVE
220100	DOMINANT
220110	RECESSIVE
220111	RECESSIVE
220120	RECESSIVE
220150	RECESSIVE
220210	RECESSIVE
220290	DOMINANT
220400	RECESSIVE
220500	RECESSIVE
220600	RECESSIVE
221200	RECESSIVE
221750	RECESSIVE
221770	RECESSIVE
221820	DOMINANT
221900	RECESSIVE
222300	RECESSIVE
222448	RECESSIVE
222470	RECESSIVE
222600	RECESSIVE
222700	RECESSIVE
222730	RECESSIVE
222748	RECESSIVE
222765	RECESSIVE
222800	RECESSIVE
222900	RECESSIVE
223000	RECESSIVE
223100	DOMINANT
223360	RECESSIVE
223800	RECESSIVE
223900	RECESSIVE
224050	RECESSIVE
224100	RECESSIVE
224120	RECESSIVE
224230	RECESSIVE
224410	RECESSIVE
224500	RECESSIVE
224690	RECESSIVE
224750	RECESSIVE
224900	RECESSIVE
225060	RECESSIVE
225100	RECESSIVE
225200	RECESSIVE
225250	DOMINANT
225280	RECESSIVE
225300	RECESSIVE
225320	RECESSIVE
225400	RECESSIVE
225410	RECESSIVE
225500	RECESSIVE
225750	DOMINANT
225753	RECESSIVE
225790	RECESSIVE
226200	RECESSIVE
226400	RECESSIVE
226600	RECESSIVE
226650	RECESSIVE
226670	RECESSIVE
226700	RECESSIVE
226730	RECESSIVE
226750	RECESSIVE
226900	RECESSIVE
226980	RECESSIVE
227220	RECESSIVE
227240	RECESSIVE
227260	RECESSIVE
227300	RECESSIVE
227400	RECESSIVE
227500	RECESSIVE
227600	RECESSIVE
227645	RECESSIVE
227646	RECESSIVE
227650	RECESSIVE
227810	RECESSIVE
228000	RECESSIVE
228300	RECESSIVE
228520	RECESSIVE
228550	DOMINANT
228600	RECESSIVE
228900	RECESSIVE
228930	RECESSIVE
228960	RECESSIVE
228980	RECESSIVE
229050	RECESSIVE
229070	RECESSIVE
229100	RECESSIVE
229200	RECESSIVE
229300	RECESSIVE
229600	RECESSIVE
229700	RECESSIVE
229800	RECESSIVE
230000	RECESSIVE
230200	RECESSIVE
230350	RECESSIVE
230400	RECESSIVE
230450	RECESSIVE
230500	RECESSIVE
230600	RECESSIVE
230650	RECESSIVE
230740	RECESSIVE
230800	RECESSIVE
230900	RECESSIVE
231000	RECESSIVE
231005	RECESSIVE
231050	RECESSIVE
231070	RECESSIVE
231090	RECESSIVE
231095	RECESSIVE
231200	RECESSIVE
231300	RECESSIVE
231530	RECESSIVE
231550	RECESSIVE
231670	RECESSIVE
231680	RECESSIVE
231690	RECESSIVE
231900	RECESSIVE
232200	RECESSIVE
232220	RECESSIVE
232240	RECESSIVE
232300	RECESSIVE
232400	RECESSIVE
232500	RECESSIVE
232600	RECESSIVE
232700	RECESSIVE
232800	RECESSIVE
233100	DOMINANT
233300	RECESSIVE
233400	RECESSIVE
233420	RECESSIVE
233650	RECESSIVE
233690	RECESSIVE
233700	RECESSIVE
233710	RECESSIVE
233910	RECESSIVE
234000	RECESSIVE
234050	RECESSIVE
234200	RECESSIVE
234500	RECESSIVE
234580	RECESSIVE
234810	RECESSIVE
235200	RECESSIVE
235400	DOMINANT
235510	RECESSIVE
235550	RECESSIVE
235555	RECESSIVE
235700	RECESSIVE
235730	DOMINANT
235800	DOMINANT
236000	RECESSIVE
236200	RECESSIVE
236250	RECESSIVE
236270	RECESSIVE
236600	RECESSIVE
236670	RECESSIVE
236680	RECESSIVE
236700	RECESSIVE
236730	RECESSIVE
236792	RECESSIVE
236800	RECESSIVE
237300	RECESSIVE
237310	RECESSIVE
237450	RECESSIVE
237500	RECESSIVE
237900	RECESSIVE
238320	RECESSIVE
238600	RECESSIVE
238700	RECESSIVE
238970	RECESSIVE
239000	RECESSIVE
239100	RECESSIVE
239200	DOMINANT
239300	RECESSIVE
239500	RECESSIVE
239510	RECESSIVE
239850	DOMINANT
240300	DOMINANT
240500	DOMINANT
240600	RECESSIVE
240800	DOMINANT
240900	DOMINANT
241080	RECESSIVE
241200	RECESSIVE
241410	RECESSIVE
241500	RECESSIVE
241510	RECESSIVE
241520	RECESSIVE
241530	RECESSIVE
241550	RECESSIVE
241600	RECESSIVE
241850	RECESSIVE
242100	RECESSIVE
242300	RECESSIVE
242500	RECESSIVE
242600	RECESSIVE
242840	RECESSIVE
242860	RECESSIVE
242900	RECESSIVE
243000	RECESSIVE
243060	RECESSIVE
243150	RECESSIVE
243300	RECESSIVE
243310	DOMINANT
243400	RECESSIVE
243500	RECESSIVE
243605	RECESSIVE
243700	RECESSIVE
243800	RECESSIVE
244200	DOMINANT
244400	RECESSIVE
244450	RECESSIVE
244460	RECESSIVE
245000	RECESSIVE
245010	RECESSIVE
245050	UNKNOWN
245150	RECESSIVE
245200	RECESSIVE
245300	UNKNOWN
245340	DOMINANT
245348	RECESSIVE
245349	RECESSIVE
245400	RECESSIVE
245480	RECESSIVE
245570	DOMINANT
245590	UNKNOWN
245600	RECESSIVE
245660	RECESSIVE
245800	RECESSIVE
245900	RECESSIVE
246200	RECESSIVE
246300	DOMINANT
246450	RECESSIVE
246650	RECESSIVE
246700	RECESSIVE
246900	RECESSIVE
247100	RECESSIVE
247420	RECESSIVE
248000	RECESSIVE
248190	RECESSIVE
248200	RECESSIVE
248250	RECESSIVE
248300	RECESSIVE
248360	RECESSIVE
248370	RECESSIVE
248390	RECESSIVE
248450	RECESSIVE
248500	RECESSIVE
248510	RECESSIVE
248600	RECESSIVE
248700	DOMINANT
248800	RECESSIVE
248900	RECESSIVE
249000	RECESSIVE
249100	RECESSIVE
249270	RECESSIVE
249400	UNKNOWN
249420	RECESSIVE
249500	RECESSIVE
249700	RECESSIVE
249900	RECESSIVE
250100	RECESSIVE
250220	RECESSIVE
250250	RECESSIVE
250400	RECESSIVE
250460	RECESSIVE
250620	RECESSIVE
250790	RECESSIVE
250800	RECESSIVE
250850	DOMINANT
250940	RECESSIVE
250950	RECESSIVE
251000	RECESSIVE
251100	RECESSIVE
251110	RECESSIVE
251120	RECESSIVE
251200	RECESSIVE
251255	RECESSIVE
251260	RECESSIVE
251270	RECESSIVE
251290	RECESSIVE
251300	RECESSIVE
251450	RECESSIVE
251750	RECESSIVE
251850	RECESSIVE
251880	RECESSIVE
251950	RECESSIVE
252010	DOMINANT
252011	RECESSIVE
252150	RECESSIVE
252160	RECESSIVE
252500	RECESSIVE
252600	RECESSIVE
252605	RECESSIVE
252650	RECESSIVE
252900	RECESSIVE
252920	RECESSIVE
252930	RECESSIVE
252940	RECESSIVE
253000	RECESSIVE
253010	RECESSIVE
253200	RECESSIVE
253220	RECESSIVE
253250	RECESSIVE
253260	RECESSIVE
253270	RECESSIVE
253280	RECESSIVE
253290	RECESSIVE
253300	RECESSIVE
253310	RECESSIVE
253400	RECESSIVE
253550	RECESSIVE
253600	RECESSIVE
253601	RECESSIVE
253700	RECESSIVE
253800	RECESSIVE
254090	DOMINANT
254110	RECESSIVE
254130	RECESSIVE
254210	RECESSIVE
254300	RECESSIVE
254450	UNKNOWN
254500	UNKNOWN
254600	RECESSIVE
254770	DOMINANT
254780	RECESSIVE
254800	RECESSIVE
254900	RECESSIVE
255100	RECESSIVE
255110	DOMINANT
